Doc_ID,Line_Length,Line_Words,Number_of_Lines,Inline_space_tab,Indent_space_tab,number_of_spaces,number_of_underscores,identifiers_with_underscore,Number_of_Identifiers,Number_of_keywords,Programmer
Doc_171,"(LL_26, 2), (LL_20, 1), (LL_23, 1), (LL_1, 1), (LL_14, 1), (LL_22, 12), (LL_10, 1)","(LW_5, 4), (LW_0, 1), (LW_3, 1), (LW_6, 6), (LW_4, 6), (LW_1, 1)",19,"(IS_2, 1), (IS_4, 1), (IS_3, 1), (IS_8, 1), (IS_1, 1), (IS_6, 4), (IS_10, 6), (IS_7, 2), (IS_0, 1)","(IN_0, 18)",116,0,0,"(A, 9), (B, 9), (Y, 14), (reg, 1), (5, 3), (0, 10), (3, 3), (1, 8), (4, 2), (2, 2)","(module, 1), (output, 1), (input, 1), (always, 1), (if, 6), (else, 6), (endmodule, 1)",Prog_13
Doc_172,"(LL_26, 2), (LL_20, 1), (LL_23, 1), (LL_1, 1), (LL_14, 1), (LL_22, 12), (LL_10, 1)","(LW_5, 4), (LW_0, 1), (LW_3, 1), (LW_6, 6), (LW_4, 6), (LW_1, 1)",19,"(IS_2, 1), (IS_4, 1), (IS_3, 1), (IS_8, 1), (IS_1, 1), (IS_6, 4), (IS_10, 6), (IS_7, 2), (IS_0, 1)","(IN_0, 18)",115,0,0,"(A, 9), (B, 9), (Y, 14), (reg, 1), (5, 3), (0, 10), (3, 3), (1, 8), (4, 2), (2, 2)","(module, 1), (output, 1), (input, 1), (always, 1), (if, 6), (else, 6), (endmodule, 1)",Prog_13
Doc_173,"(LL_26, 2), (LL_20, 1), (LL_23, 1), (LL_1, 1), (LL_17, 1), (LL_22, 12), (LL_10, 1)","(LW_5, 4), (LW_0, 1), (LW_6, 6), (LW_4, 7), (LW_1, 1)",19,"(IS_2, 1), (IS_4, 1), (IS_3, 1), (IS_8, 1), (IS_1, 1), (IS_6, 3), (IS_5, 1), (IS_10, 6), (IS_7, 2), (IS_0, 1)","(IN_0, 18)",118,0,0,"(A, 9), (B, 9), (Y, 14), (reg, 1), (5, 3), (0, 10), (3, 3), (1, 8), (4, 2), (2, 2)","(module, 1), (output, 1), (input, 1), (always, 1), (or, 1), (if, 6), (else, 6), (endmodule, 1)",Prog_13
Doc_174,"(LL_26, 2), (LL_20, 1), (LL_23, 1), (LL_1, 1), (LL_22, 13), (LL_10, 1)","(LW_5, 4), (LW_0, 1), (LW_6, 7), (LW_4, 6), (LW_1, 1)",19,"(IS_2, 1), (IS_4, 1), (IS_3, 2), (IS_8, 1), (IS_6, 4), (IS_10, 6), (IS_7, 2), (IS_0, 1)","(IN_0, 18)",120,0,0,"(A, 9), (B, 9), (Y, 15), (reg, 1), (5, 3), (0, 10), (3, 3), (1, 8), (4, 2), (2, 2)","(module, 1), (output, 1), (input, 1), (always, 1), (or, 2), (if, 6), (else, 6), (endmodule, 1)",Prog_13
Doc_175,"(LL_26, 2), (LL_20, 1), (LL_23, 1), (LL_1, 1), (LL_17, 1), (LL_6, 1), (LL_22, 6), (LL_15, 6), (LL_4, 10), (LL_10, 1)","(LW_5, 4), (LW_0, 1), (LW_4, 7), (LW_1, 3), (LW_6, 6)",21,"(IS_2, 1), (IS_4, 1), (IS_3, 1), (IS_8, 1), (IS_5, 1), (IS_6, 4), (IS_10, 6), (IS_7, 2), (IS_0, 1)","(IN_0, 20)",76,0,0,"(A, 9), (B, 9), (Y, 14), (reg, 1), (5, 3), (0, 10), (3, 3), (1, 8), (4, 2), (2, 2)","(module, 1), (output, 1), (input, 1), (always, 1), (or, 2), (begin, 1), (if, 6), (else, 6), (end, 1), (endmodule, 1)",Prog_13
Doc_176,"(LL_31, 1), (LL_57, 1), (LL_18, 4), (LL_28, 2), (LL_16, 3), (LL_1, 2), (LL_54, 1), (LL_10, 2), (LL_61, 1), (LL_28, 1), (LL_17, 1), (LL_48, 1), (LL_20, 2), (LL_24, 1), (LL_44, 1), (LL_32, 1)","(LW_5, 6), (LW_7, 4), (LW_4, 2), (LW_2, 4), (LW_0, 2), (LW_6, 3), (LW_1, 2), (LW_8, 1)",24,"(IS_2, 1), (IS_4, 1), (IS_3, 8), (IS_8, 1), (IS_0, 3), (IS_6, 4), (IS_7, 2)","(IN_0, 22)",57,17,"(Carry_out, 8), (Carry_in, 6), (BCD_Adder, 1), (Adder_0, 1), (Adder_1, 1)","(Adder, 3), (Sum, 5), (Carry_out, 8), (Addend, 6), (Augend, 6), (Carry_in, 6), (3, 7), (0, 6), (BCD_Adder, 1), (Z, 7), (S, 3), (k, 3), (w1, 3), (w2, 3), (w3, 2), (Adder_0, 1), (2, 1), (1, 3), (b0, 2), (Adder_1, 1), (F, 1)","(module, 2), (output, 4), (input, 4), (assign, 2), (endmodule, 2), (wire, 2), (and, 2), (or, 1)",Prog_13
Doc_177,"(LL_31, 1), (LL_57, 1), (LL_18, 4), (LL_28, 2), (LL_16, 3), (LL_1, 2), (LL_54, 1), (LL_10, 2), (LL_61, 1), (LL_28, 1), (LL_17, 1), (LL_48, 1), (LL_20, 2), (LL_24, 1), (LL_44, 1), (LL_34, 1)","(LW_5, 6), (LW_7, 4), (LW_4, 2), (LW_2, 4), (LW_0, 2), (LW_6, 3), (LW_1, 2), (LW_8, 1)",24,"(IS_2, 4), (IS_6, 4), (IS_1, 8), (IS_3, 3), (IS_8, 1), (IS_0, 2)","(IN_0, 22)",57,17,"(Carry_out, 8), (Carry_in, 6), (BCD_Adder, 1), (Adder_0, 1), (Adder_1, 1)","(Adder, 3), (Sum, 6), (Carry_out, 8), (Addend, 6), (Augend, 6), (Carry_in, 6), (3, 7), (0, 6), (BCD_Adder, 1), (Z, 7), (S, 3), (k, 3), (w1, 3), (w2, 3), (w3, 2), (Adder_0, 1), (2, 1), (1, 3), (b0, 2), (Adder_1, 1)","(module, 2), (output, 4), (input, 4), (assign, 2), (endmodule, 2), (wire, 2), (and, 2), (or, 1)",Prog_13
Doc_178,"(LL_28, 1), (LL_31, 1), (LL_16, 2), (LL_30, 1), (LL_1, 5), (LL_22, 1), (LL_20, 2), (LL_23, 1), (LL_19, 1), (LL_21, 1), (LL_10, 1)","(LW_5, 6), (LW_7, 1), (LW_3, 1), (LW_4, 2), (LW_8, 1), (LW_0, 6), (LW_6, 3), (LW_1, 1)",21,"(IS_2, 1), (IS_1, 4), (IS_0, 10), (IT_0, 3), (IT_1, 1), (IT_2, 11)","(IN_0, 3), (IN_2, 12)",55,2,"(Circuit_1, 2)","(A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (w1, 3), (w2, 3), (w3, 3), (w4, 3), (w5, 3), (w6, 3), (w7, 3), (G1, 1), (G2, 1), (G3, 1), (G4, 1), (G5, 1), (G6, 1), (G7, 1), (G8, 1), (G9, 1)","(module, 1), (output, 1), (input, 1), (wire, 1), (and, 5), (or, 3), (not, 1), (endmodule, 1)",Prog_14
Doc_179,"(LL_28, 1), (LL_52, 1), (LL_29, 1), (LL_19, 1), (LL_1, 1), (LL_41, 1), (LL_62, 1), (LL_45, 1), (LL_10, 1)","(LW_5, 2), (LW_9, 1), (LW_4, 1), (LW_0, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",9,"(IS_2, 1), (IS_8, 1), (IS_3, 4), (IS_4, 1), (IS_0, 1)","(IN_0, 3), (IN_1, 5)",31,11,"(Circuit_2, 2), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(Out_1, 3), (Out_2, 3), (Out_3, 3), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_14
Doc_180,"(LL_33, 1), (LL_38, 1), (LL_12, 1), (LL_18, 2), (LL_1, 1), (LL_8, 1), (LL_19, 16), (LL_11, 1), (LL_14, 1)","(LW_5, 19), (LW_7, 1), (LW_2, 1), (LW_0, 1), (LW_1, 3)",25,"(IS_2, 3), (IS_1, 2), (IS_0, 2), (IS_9, 1), (IS_5, 16)","(IN_0, 4), (IN_2, 4), (IN_6, 16)",201,4,"(UDP_Majority_4, 2)","(Z, 3), (A, 3), (B, 3), (C, 3), (D, 3), (0, 43), (1, 37)","(primitive, 1), (output, 1), (input, 1), (table, 1), (endtable, 1), (endprimitive, 1)",Prog_14
Doc_181,"(LL_28, 1), (LL_48, 1), (LL_24, 1), (LL_21, 1), (LL_20, 1), (LL_22, 1), (LL_43, 1), (LL_10, 1)","(LW_5, 1), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_3, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 1), (IS_7, 1), (IS_9, 1), (IS_8, 1), (IS_3, 1), (IS_0, 1)","(IN_0, 3), (IN_1, 5)",42,4,"(Circuit_1, 1), (sum_diff, 3)","(AdderSub, 1), (sum_diff, 3), (carry, 3), (A, 4), (B, 4), (select, 3), (3, 1), (0, 1)","(module, 1), (output, 2), (input, 2), (assign, 1), (endmodule, 1)",Prog_14
Doc_182,"(LL_28, 1), (LL_31, 1), (LL_15, 1), (LL_14, 1), (LL_29, 2), (LL_21, 1), (LL_19, 3), (LL_2, 1), (LL_18, 2), (LL_1, 2), (LL_17, 1), (LL_27, 1), (LL_10, 1)","(LW_5, 5), (LW_7, 1), (LW_3, 1), (LW_4, 2), (LW_8, 1), (LW_6, 4), (LW_0, 3), (LW_1, 1)",18,"(IS_2, 2), (IS_1, 4), (IS_0, 8), (IS_8, 1), (IT_0, 3), (IT_2, 10), (IT_1, 1), (IT_3, 1)","(IN_0, 7), (IN_1, 7), (IN_4, 1)",52,2,"(Circuit_1, 2)","(A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (w1, 3), (w2, 3), (w3, 3), (w4, 3), (w5, 3), (w6, 3), (w7, 3), (G1, 1), (G2, 1), (G3, 1), (G4, 1), (G5, 1), (G6, 1), (G7, 1), (G8, 1), (19, 1), (G9, 1)","(module, 1), (output, 1), (input, 1), (wire, 1), (and, 5), (or, 3), (not, 1), (endmodule, 1)",Prog_14
Doc_183,"(LL_28, 1), (LL_31, 1), (LL_15, 1), (LL_14, 1), (LL_29, 2), (LL_21, 1), (LL_19, 3), (LL_2, 1), (LL_18, 3), (LL_1, 2), (LL_17, 1), (LL_10, 1)","(LW_5, 6), (LW_7, 1), (LW_3, 1), (LW_4, 2), (LW_8, 1), (LW_6, 3), (LW_0, 3), (LW_1, 1)",18,"(IS_2, 1), (IS_1, 4), (IS_0, 9), (IS_8, 1), (IT_0, 3), (IT_2, 11), (IT_1, 1)","(IN_0, 8), (IN_1, 7)",45,2,"(Circuit_1, 2)","(A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (w1, 3), (w2, 3), (w3, 3), (w4, 3), (w5, 3), (w6, 3), (w7, 3), (G1, 1), (G2, 1), (G3, 1), (G4, 1), (G5, 1), (G6, 1), (G7, 1), (G8, 1), (G9, 1)","(module, 1), (output, 1), (input, 1), (wire, 1), (and, 5), (or, 3), (not, 1), (endmodule, 1)",Prog_14
Doc_184,"(LL_27, 1), (LL_48, 1), (LL_23, 1), (LL_20, 1), (LL_19, 1), (LL_21, 1), (LL_42, 1), (LL_10, 1)","(LW_5, 1), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_3, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 1), (IS_7, 1), (IS_9, 1), (IS_8, 1), (IS_3, 1), (IS_0, 1)","(IN_0, 8)",37,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (3, 1), (0, 1)","(module, 1), (select, 3), (output, 2), (input, 2), (assign, 1), (endmodule, 1)",Prog_14
Doc_185,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_21, 1), (LL_20, 1), (LL_22, 1), (LL_46, 1), (LL_10, 1)","(LW_5, 1), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_3, 1), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 2), (IS_7, 1), (IS_9, 1), (IS_8, 1), (IS_0, 1)","(IN_0, 5), (IN_1, 5)",45,3,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (3, 1), (0, 1)","(module, 1), (select, 3), (output, 2), (input, 2), (assign, 1), (endmodule, 1)",Prog_14
Doc_186,"(LL_27, 1), (LL_49, 1), (LL_24, 1), (LL_21, 1), (LL_20, 1), (LL_22, 1), (LL_46, 1), (LL_10, 1)","(LW_5, 2), (LW_7, 1), (LW_4, 1), (LW_2, 2), (LW_8, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_6, 2), (IS_7, 1), (IS_4, 1), (IS_8, 1), (IS_0, 1)","(IN_0, 5), (IN_1, 5)",40,0,"(sum_diff, 3)","(sum_diff, 3), (carry, 3), (A, 4), (B, 4), (3, 2), (0, 2)","(module, 1), (select, 3), (output, 2), (input, 2), (assign, 1), (endmodule, 1)",Prog_14
Doc_187,"(LL_26, 2), (LL_20, 1), (LL_22, 1), (LL_1, 1), (LL_19, 3), (LL_8, 1), (LL_15, 1), (LL_21, 3), (LL_6, 1), (LL_10, 1)","(LW_5, 4), (LW_0, 1), (LW_4, 3), (LW_1, 3), (LW_3, 4)",15,"(IS_2, 5), (IS_4, 1), (IS_3, 5), (IS_0, 3), (IS_8, 1), (IS_0, 1)","(IN_0, 3), (IN_2, 5), (IN_4, 3), (IN_6, 3)",69,17,0,"(A, 6), (B, 6), (Y, 5), (input, 1), (3, 1), (0, 2), (5, 1), (6, 3) ","(module, 1), (input, 1), (output, 1), (reg, 1), (always, 1), (or, 1), (begin, 1), (if, 3), (else, 2), (end, 1), (endmodule, 1)",Prog_14
Doc_188,"(LL_31, 1), (LL_61, 1), (LL_29, 1), (LL_23, 2), (LL_19, 1), (LL_25, 2), (LL_21, 1), (LL_16, 2), (LL_2, 4), (LL_36, 1), (LL_7, 1), (LL_37, 1), (LL_26, 1), (LL_17, 1), (LL_13, 1), (LL_18, 1), (LL_6, 1), (LL_5, 1), (LL_3, 1), (LL_10, 1)","(LW_5, 3), (LW_7, 1), (LW_4, 9), (LW_2, 4), (LW_0, 5), (LW_1, 4), (LW_3, 1)",27,"(IS_2, 11), (IS_6, 1), (IS_3, 4), (IS_1, 1), (IS_0, 5), (IT_0, 19), (IT_1, 3)","(IN_0, 3), (IN_1, 10), (IN_2, 9)",78,4,"(BCD_Adder, 1), (Carry_out, 5), (Carry_in, 4), (sum_temp, 7)","(BCD_Adder, 1), (sum, 5), (Carry_out, 5), (Addend, 4), (Augend, 4), (Carry_in, 4), (3, 5), (0, 11), (reg, 3), (4, 1), (sum_temp, 7), (9, 1), (6, 1), (1, 1)","(module, 1), (input, 2), (output, 2), (always, 1), (begin, 3), (if, 1), (end, 3), (else, 1), (endmodule, 1)",Prog_14
Doc_189,"(LL_30, 1), (LL_22, 1), (LL_1, 3), (LL_57, 1), (LL_11, 1), (LL_32, 3), (LL_40, 1), (LL_31, 1), (LL_19, 2), (LL_36, 4), (LL_24, 2), (LL_9, 1), (LL_10, 1)","(LW_5, 3), (LW_2, 2), (LW_0, 3), (LW_9, 1), (LW_7, 1), (LW_3, 4), (LW_6, 6), (LW_1, 2)",22,"(IS_2, 2), (IS_1, 2), (IS_8, 1), (IS_6, 7), (IS_5, 2), (IS_3, 3), (IS_0, 2)","(IN_0, 7), (IN_1, 4), (IN_2, 2), (IN_6, 6)",119,3,"(default_nettype, 1), (reset_b, 3)","(default_nettype, 1), (none, 1), (A, 2), (x, 7), (y, 7), (clk, 2), (reset_b, 3), (reg, 1), (state, 12), (S0, 7), (1, 2), (b0, 1), (S1, 6), (b1, 1), (posedge, 1), (negedge, 1), (0, 1)","(module, 1), (output, 1), (input, 1), (parameter, 1), (always, 1), (if, 7), (else, 7), (case, 1), (endcase, 1), (assign, 1), (endmodule, 1)",Prog_14
Doc_190,"(LL_30, 1), (LL_57, 1), (LL_1, 2), (LL_11, 1), (LL_32, 3), (LL_40, 1), (LL_31, 1), (LL_19, 2), (LL_36, 4), (LL_24, 2), (LL_9, 1), (LL_10, 1)","(LW_5, 3), (LW_9, 1), (LW_0, 2), (LW_2, 1), (LW_7, 1), (LW_3, 4), (LW_6, 6), (LW_1, 2)",20,"(IS_2, 2), (IS_8, 1), (IS_1, 1), (IS_6, 7), (IS_5, 2), (IS_3, 3), (IS_0, 2)","(IN_0, 6), (IN_1, 4), (IN_2, 2), (IN_6, 6)",118,0,"(reset_b, 3)","(A, 2), (x, 7), (y, 7), (clk, 2), (reset_b, 3), (reg, 1), (state, 12), (S0, 7), (1, 2), (b0, 1), (S1, 6), (b1, 1), (0, 1)","(module, 1), (output, 1), (input, 1), (parameter, 1), (always, 1), (if, 7), (else, 7), (case, 1), (endcase, 1), (assign, 1), (endmodule, 1)",Prog_14
Doc_191,"(LL_26, 1), (LL_25, 1), (LL_20, 1), (LL_22, 1), (LL_1, 2), (LL_19, 3), (LL_8, 1), (LL_15, 1), (LL_21, 3), (LL_19, 2), (LL_6, 1), (LL_10, 1)","(LW_5, 4), (LW_0, 2), (LW_4, 3), (LW_1, 3), (LW_3, 4)",16,"(IS_2, 5), (IS_3, 6), (IS_0, 3)","(IN_0, 3), (IN_2, 5), (IN_4, 3), (IN_6, 3)",68,1,0,"(X, 6), (Y, 6), (Z, 5), (3, 1), (0, 2), (reg, 1), (5, 1), (Begin, 1), (6, 3), (Y100011, 1), (Y010101, 1), (Y011010, 1)","(module, 1), (input, 1), (output, 1), (always, 1), (or, 1), (if, 3), (else, 2), (end, 1), (endmodule, 1)",Prog_14
Doc_192,"(LL_26, 1), (LL_17, 1), (LL_1, 3), (LL_25, 1), (LL_20, 1), (LL_22, 1), (LL_19, 1), (LL_8, 1), (LL_15, 1) (LL_21, 3), (LL_19, 2), (LL_6, 1), (LL_10, 1)","(LW_5, 4), (LW_1, 4), (LW_0, 3), (LW_4, 3), (LW_3, 4)",18,"(IS_2, 5), (IS_0, 4), (IS_3, 6)","(IN_0, 4), (IN_2, 5), (IN_4, 3), (IN_6, 3)",68,0,"(default_nettype, 1)","(default_nettype, 1), (X, 6), (Y, 6), (Z, 5), (3, 1), (0, 2), (reg, 1), (5, 1), (Begin, 1), (6, 3), (Y100011, 1), (Y010101, 1), (Y011010, 1)","(module, 1), (input, 1), (output, 1), (always, 1), (or, 1), (if, 3), (else, 2), (end, 1), (endmodule, 1)",Prog_14
Doc_193,"(LL_28, 1), (LL_21, 1), (LL_22, 1), (LL_1, 1), (LL_36, 1), (LL_15, 1), (LL_14, 1), (LL_10, 1)","(LW_5, 1), (LW_3, 2), (LW_2, 1), (LW_0, 1), (LW_7, 1), (LW_4, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_1, 2), (IS_6, 1), (IS_3, 1), (IS_0, 1)","(IN_0, 7)",15,3,"(Circuit_1, 1), (default_nettype, 1), (Simple_C1, 1)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Simple_C1, 1), (A, 2), (B, 2), (C, 2), (F1, 2), (F2, 2)","(module, 1), (output, 1), (input, 1), (endmodule, 1)",Prog_15
Doc_194,"(LL_28, 1), (LL_21, 1), (LL_22, 1), (LL_1, 1), (LL_36, 1), (LL_15, 1), (LL_14, 1), (LL_10, 1)","(LW_5, 1), (LW_3, 2), (LW_2, 1), (LW_0, 1), (LW_7, 1), (LW_4, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_1, 2), (IS_6, 1), (IS_3, 1), (IS_0, 1)","(IN_0, 7)",15,3,"(Circuit_1, 2), (default_nettype, 1)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (A, 2), (B, 2), (C, 2), (F1, 2), (F2, 2)","(module, 1), (output, 1), (input, 1), (endmodule, 1)",Prog_15
Doc_195,"(LL_28, 1), (LL_21, 1), (LL_22, 1), (LL_1, 1), (LL_36, 1), (LL_15, 1), (LL_15, 1), (LL_10, 1)","(LW_5, 1), (LW_3, 2), (LW_2, 1), (LW_0, 1), (LW_7, 1), (LW_4, 1), (LW_1, 1)",8,"(IS_2, 2), (IS_1, 2), (IS_6, 1), (IS_3, 1), (IS_0, 1)","(IN_0, 7)",15,3,"(Circuit_1, 2), (default_nettype, 1)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (A, 2), (B, 2), (C, 2), (F1, 2), (F2, 2)","(module, 1), (output, 1), (input, 1), (endmodule, 1)",Prog_15
Doc_196,"(LL_28, 1), (LL_21, 1), (LL_22, 1), (LL_1, 1), (LL_36, 1), (LL_15, 1), (LL_14, 1), (LL_33, 1), (LL_80, 1), (LL_56, 1), (LL_16, 1), (LL_10, 1)","(LW_5, 1), (LW_3, 2), (LW_2, 1), (LW_0, 1), (LW_7, 1), (LW_4, 2), (LW_8, 1), (LW_22, 1), (LW_15, 1), (LW_1, 1)",12,"(IS_2, 3), (IS_1, 2), (IS_6, 1), (IS_3, 1), (IS_7, 1), (IS_17, 1), (IS_11, 1), (IS_0, 1)","(IN_0, 11)",52,3,"(Circuit_1, 2), (default_nettype, 1)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (T1, 3), (T2, 3), (T3, 3), (T4, 3), (T5, 3), (T6, 3), (T7, 3), (G1, 1), (G2, 1), (G3, 1), (G4, 1), (G5, 1), (G6, 1), (G7, 1), (G8, 1), (G9, 1), ","(module, 1), (output, 1), (input, 1), (wire, 1), (and, 1), (or, 1), (not, 1), (endmodule, 1)",Prog_15
Doc_197,"(LL_28, 1), (LL_21, 1), (LL_22, 1), (LL_1, 1), (LL_36, 1), (LL_15, 1), (LL_15, 1), (LL_33, 1), (LL_80, 1), (LL_56, 1), (LL_16, 1), (LL_10, 1)","(LW_5, 1), (LW_3, 2), (LW_2, 1), (LW_0, 1), (LW_7, 1), (LW_4, 2), (LW_8, 1), (LW_22, 1), (LW_15, 1), (LW_1, 1)",12,"(IS_2, 3), (IS_1, 2), (IS_6, 1), (IS_3, 1), (IS_7, 1), (IS_17, 1), (IS_11, 1), (IS_0, 1)","(IN_0, 11)",52,3,"(Circuit_1, 2), (default_nettype, 1)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (A, 6), (B, 6), (C, 6), (F1, 3), (F2, 4), (T1, 3), (T2, 3), (T3, 3), (T4, 3), (T5, 3), (T6, 3), (T7, 3), (G1, 1), (G2, 1), (G3, 1), (G4, 1), (G5, 1), (G6, 1), (G7, 1), (G8, 1), (G9, 1), ","(module, 1), (output, 1), (input, 1), (wire, 1), (and, 1), (or, 1), (not, 1), (endmodule, 1)",Prog_15
Doc_198,"(LL_28, 1), (LL_21, 2), (LL_22, 1), (LL_49, 2), (LL_18, 1), (LL_77, 1), (LL_52, 1), (LL_10, 1)","(LW_5, 2), (LW_3, 2), (LW_2, 1), (LW_9, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",10,"(IS_2, 2), (IS_1, 2), (IS_6, 1), (IS_4, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 10)",59,11,"(Circuit_2, 2), (default_nettype, 1), (Out_1, 3), (Out_2, 3), (Out_3, 2)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Out_1, 3), (Out_2, 3), (Out_3, 2), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_15
Doc_199,"(LL_28, 1), (LL_21, 2), (LL_22, 1), (LL_49, 2), (LL_18, 1), (LL_77, 1), (LL_53, 1), (LL_1, 3), (LL_10, 1)","(LW_5, 2), (LW_3, 2), (LW_2, 1), (LW_9, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_0, 3), (LW_1, 1)",13,"(IS_2, 2), (IS_1, 2), (IS_6, 1), (IS_4, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 10)",59,11,"(Circuit_2, 2), (default_nettype, 1), (Out_1, 3), (Out_2, 3), (Out_3, 2)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Out_1, 3), (Out_2, 3), (Out_3, 2), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_15
Doc_200,"(LL_28, 2), (LL_21, 1), (LL_22, 1), (LL_49, 2), (LL_19, 1), (LL_77, 1), (LL_53, 1), (LL_10, 1)","(LW_5, 2), (LW_3, 1), (LW_2, 1), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",10,"(IS_2, 1), (IS_1, 2), (IS_6, 1), (IS_3, 1), (IS_5, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 10)",61,12,"(Circuit_2, 2), (default_nettype, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Out_1, 3), (Out_2, 3), (Out_3, 2), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_15
Doc_201,"(LL_28, 2), (LL_21, 1), (LL_22, 1), (LL_51, 1), (LL_19, 1), (LL_49, 1), (LL_77, 1), (LL_53, 1), (LL_10, 1)","(LW_5, 2), (LW_3, 1), (LW_2, 1), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",10,"(IS_2, 1), (IS_1, 2), (IS_7, 1), (IS_3, 1), (IS_5, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 10)",62,12,"(Circuit_2, 2), (default_nettype, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Out_1, 3), (Out_2, 3), (Out_3, 2), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_15
Doc_202,"(LL_28, 2), (LL_21, 1), (LL_22, 1), (LL_51, 1), (LL_19, 1), (LL_50, 1), (LL_77, 1), (LL_54, 1), (LL_10, 1)","(LW_5, 2), (LW_3, 1), (LW_2, 1), (LW_9, 1), (LW_4, 1), (LW_7, 1), (LW_11, 1), (LW_8, 1), (LW_1, 1)",10,"(IS_2, 1), (IS_1, 2), (IS_7, 1), (IS_3, 1), (IS_5, 1), (IS_11, 1), (IS_19, 1), (IS_13, 1), (IS_0, 1)","(IN_0, 10)",62,12,"(Circuit_2, 2), (default_nettype, 1), (Out_1, 3), (Out_2, 3), (Out_3, 3)","(timescale, 1), (1ns, 1), (100ps, 1), (default_nettype, 1), (none, 1), (Out_1, 3), (Out_2, 3), (Out_3, 2), (A, 5), (B, 7), (C, 9), (D, 7)","(module, 1), (output, 1), (input, 1), (assign, 3), (endmodule, 1)",Prog_15
